12,45510,1,1531605600
12,48181,1,1531605600
12,50400,1,1531605600
13,3048,1,1531519200
13,4681,1,1531519200
13,6954,1,1531519200
13,9150,1,1531519200
13,10406,1,1531519200
13,11984,1,1531519200
13,13268,1,1531519200
13,14110,1,1531519200
13,18310,1,1531519200
13,22909,1,1531519200
13,30314,1,1531519200
13,31759,1,1531519200
13,33401,1,1531519200
13,38179,1,1531519200
13,39766,1,1531519200
13,40450,1,1531519200
13,41972,1,1531519200
13,46334,1,1531519200
13,48561,1,1531519200
14,8303,1,1531605600
14,8303,1,1531519200
14,23885,1,1531519200
14,25873,1,1531519200
14,27972,1,1531519200
14,27972,1,1531519200
14,27972,1,1531519200
14,30731,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,37096,1,1531519200
14,45609,1,1531519200
15,684,1,1531519200
15,2119,1,1531519200
15,2611,1,1531519200
15,6846,1,1531519200
15,7278,1,1531519200
15,7696,1,1531519200
15,9034,1,1531519200
15,9607,1,1531519200
15,12459,1,1531519200
15,13039,1,1531519200
15,13039,1,1531519200
15,17125,1,1531519200
15,17610,1,1531519200
15,23819,1,1531519200
15,33308,1,1531519200
15,36749,1,1531519200
15,38195,1,1531519200
15,50028,1,1531519200
15,50028,1,1531519200
16,3427,1,1531605600
16,17615,1,1531605600
16,20675,1,1531605600
16,30939,1,1531605600
16,32399,1,1531605600
16,34040,1,1531605600
16,38745,1,1531605600
16,49295,1,1531605600
16,50531,1,1531605600
17,300,1,1531519200
17,5744,1,1531519200
17,5853,1,1531519200
17,7478,1,1531519200
17,11531,1,1531519200
17,21518,1,1531519200
17,21612,1,1531519200
17,23609,1,1531519200
17,30453,1,1531519200
17,32787,1,1531519200
17,32787,1,1531519200
17,33942,1,1531519200
17,41406,1,1531519200
17,42224,1,1531519200
17,44405,1,1531519200
17,44405,1,1531519200
17,46095,1,1531519200
17,46134,1,1531519200
17,47471,1,1531519200
18,5954,1,1531605600
18,5954,1,1531605600
18,17296,1,1531605600
18,17296,1,1531605600
18,17296,1,1531605600
18,17296,1,1531605600
18,17296,1,1531605600
18,23885,1,1531605600
18,25219,1,1531605600
18,25219,1,1531605600
18,25873,1,1531605600
18,25873,1,1531605600
18,25873,1,1531605600
18,25873,1,1531605600
18,25873,1,1531605600
18,25873,1,1531605600
19,2532,1,1531519200
19,4699,1,1531519200
19,8305,1,1531519200
19,12300,1,1531519200
19,12622,1,1531519200
19,17456,1,1531519200
19,19237,1,1531519200
19,19237,1,1531519200
19,19261,1,1531519200
19,20027,1,1531519200
19,29569,1,1531519200
19,30077,1,1531519200
19,33604,1,1531519200
19,34036,1,1531519200
19,34036,1,1531519200
19,35141,1,1531519200
19,42869,1,1531519200
19,43068,1,1531519200
19,43332,1,1531519200
20,6445,1,1531519200
20,7704,1,1531519200
20,7704,1,1531519200
20,7953,1,1531519200
20,11720,1,1531519200
20,12102,1,1531519200
20,14909,1,1531519200
20,15727,1,1531519200
20,19588,1,1531519200
20,28624,1,1531519200
20,30127,1,1531519200
20,30127,1,1531519200
20,32500,1,1531519200
20,34105,1,1531519200
20,35339,1,1531519200
20,36283,1,1531519200
20,39044,1,1531519200
20,45993,1,1531519200
20,47644,1,1531519200
21,101,1,1531605600
21,1109,1,1531605600
21,1187,1,1531605600
21,1588,1,1531605600
21,2804,1,1531605600
21,3185,1,1531605600
21,6743,1,1531605600
21,12819,1,1531605600
21,18404,1,1531605600
21,22600,1,1531605600
21,23988,1,1531605600
21,42142,1,1531605600
22,1844,1,1531519200
22,2011,1,1531519200
22,3665,1,1531519200
22,4772,1,1531519200
22,7218,1,1531519200
22,21156,1,1531519200
22,25574,1,1531519200
22,33675,1,1531519200
22,34890,1,1531519200
22,43965,1,1531519200
22,46029,1,1531519200
22,49520,1,1531519200
22,49850,1,1531519200
22,50153,1,1531519200
23,7743,1,1531519200
23,10733,1,1531519200
23,23925,1,1531519200
23,26270,1,1531519200
23,30449,1,1531519200
23,30496,1,1531519200
23,32608,1,1531519200
23,41216,1,1531519200
23,42919,1,1531519200
23,43896,1,1531519200
23,44233,1,1531519200
23,49368,1,1531519200
24,12750,1,1531519200
24,13018,1,1531519200
24,13018,1,1531519200
24,14642,1,1531519200
24,16418,1,1531519200
24,16798,1,1531519200
24,16798,1,1531519200
24,20230,1,1531519200
24,25736,1,1531519200
24,31619,1,1531519200
24,31619,1,1531519200
24,31619,1,1531519200
25,89,1,1531605600
25,383,1,1531605600
25,891,1,1531605600
25,11667,1,1531605600
25,14310,1,1531605600
25,16258,1,1531605600
25,16790,1,1531605600
25,25684,1,1531605600
25,42906,1,1531605600
25,43083,1,1531605600
25,50442,1,1531605600
26,1860,1,1531605600
26,2464,1,1531605600
26,2620,1,1531605600
26,6033,1,1531605600
26,7509,1,1531605600
26,21228,1,1531605600
26,24457,1,1531605600
26,25006,1,1531605600
26,25350,1,1531605600
26,26757,1,1531605600
26,29327,1,1531605600
26,32270,1,1531605600
26,36005,1,1531605600
26,43113,1,1531605600
26,45181,1,1531605600
26,45182,1,1531605600
26,47630,1,1531605600
26,48603,1,1531605600
26,49107,1,1531605600
27,21263,1,1531605600
27,21263,1,1531605600
27,23359,1,1531605600
27,23359,1,1531605600
27,27938,1,1531605600
27,34051,1,1531605600
27,40802,1,1531605600
27,40802,1,1531605600
27,40802,1,1531605600
27,48098,1,1531605600
27,48098,1,1531605600
27,49948,1,1531605600
28,3517,1,1531605600
28,11633,1,1531605600
28,17482,1,1531605600
28,23006,1,1531605600
28,24209,1,1531605600
28,34796,1,1531605600
28,37229,1,1531605600
28,38943,1,1531605600
28,41113,1,1531605600
29,3088,1,1531605600
29,3472,1,1531605600
29,8303,1,1531605600
29,9992,1,1531605600
29,16446,1,1531605600
29,17296,1,1531605600
29,18145,1,1531605600
29,23885,1,1531605600
29,25235,1,1531605600
29,25873,1,1531605600
29,28776,1,1531605600
29,33454,1,1531605600
29,34036,1,1531605600
29,37815,1,1531605600
29,39766,1,1531605600
29,40346,1,1531605600
29,44326,1,1531605600
29,47817,1,1531605600
29,49954,1,1531605600
30,1132,1,1531432800
30,1132,1,1531432800
30,2083,1,1531432800
30,11689,1,1531432800
30,11828,1,1531432800
30,20285,1,1531432800
30,23527,1,1531432800
30,27972,1,1531432800
30,30462,1,1531432800
30,33094,1,1531432800
30,40794,1,1531432800
30,42069,1,1531432800
30,42069,1,1531432800
30,44098,1,1531432800
30,46195,1,1531432800
30,46340,1,1531432800
30,47510,1,1531432800
30,48533,1,1531432800
30,49753,1,1531432800
31,223,1,1531605600
31,4400,1,1531605600
31,6790,1,1531605600
31,6790,1,1531605600
31,9762,1,1531605600
31,15589,1,1531605600
31,15589,1,1531605600
31,18969,1,1531605600
31,18969,1,1531605600
31,22513,1,1531605600
31,22577,1,1531605600
31,32387,1,1531605600
31,34818,1,1531605600
31,34857,1,1531605600
31,38235,1,1531605600
31,38725,1,1531605600
31,40178,1,1531605600
31,45997,1,1531605600
31,45997,1,1531605600
32,3048,1,1531519200
32,7044,1,1531519200
32,7044,1,1531519200
32,20692,1,1531519200
32,21263,1,1531519200
32,22231,1,1531519200
32,23359,1,1531519200
32,28186,1,1531519200
32,30731,1,1531519200
32,30731,1,1531519200
32,30731,1,1531519200
32,35629,1,1531519200
32,37096,1,1531519200
32,37096,1,1531519200
32,40682,1,1531519200
32,45265,1,1531519200
32,46041,1,1531519200
32,49189,1,1531519200
32,50648,1,1531519200
33,2896,1,1531519200
33,10281,1,1531519200
33,13995,1,1531519200
33,15788,1,1531519200
33,17296,1,1531519200
33,27972,1,1531519200
33,31608,1,1531519200
33,32051,1,1531519200
33,33162,1,1531519200
33,33401,1,1531519200
33,34234,1,1531519200
33,35339,1,1531519200
33,35762,1,1531519200
33,36102,1,1531519200
33,37096,1,1531519200
33,38179,1,1531519200
33,48252,1,1531519200
33,48670,1,1531519200
33,48670,1,1531519200
34,1370,1,1531519200
34,7235,1,1531519200
34,8303,1,1531519200
34,20867,1,1531519200
34,21263,1,1531519200
34,29232,1,1531519200
34,32851,1,1531519200
34,34017,1,1531519200
34,39393,1,1531519200
34,45691,1,1531519200
35,1052,1,1531519200
35,3515,1,1531519200
35,8834,1,1531519200
35,13291,1,1531519200
35,13871,1,1531519200
35,19982,1,1531519200
35,22103,1,1531519200
35,23348,1,1531519200
35,28941,1,1531519200
35,30498,1,1531519200
35,34762,1,1531519200
35,36109,1,1531519200
35,36959,1,1531519200
35,43689,1,1531519200
35,44241,1,1531519200
35,45498,1,1531519200
35,46518,1,1531519200
35,47720,1,1531519200
35,50608,1,1531519200
36,101,1,1531605600
36,1109,1,1531605600
36,2804,1,1531605600
36,3185,1,1531605600
36,6743,1,1531605600
36,6743,1,1531605600
36,10325,1,1531605600
36,12819,1,1531605600
36,21332,1,1531605600
36,22600,1,1531605600
36,23426,1,1531605600
36,35414,1,1531605600
36,47149,1,1531605600
37,508,1,1531519200
37,4955,1,1531519200
37,6576,1,1531519200
37,12153,1,1531519200
37,15892,1,1531519200
37,16494,1,1531519200
37,18957,1,1531519200
37,21344,1,1531519200
37,22004,1,1531519200
37,23239,1,1531519200
37,25755,1,1531519200
37,25811,1,1531519200
37,27796,1,1531519200
37,30811,1,1531519200
37,31971,1,1531519200
37,33020,1,1531519200
37,43016,1,1531519200
37,45115,1,1531519200
37,47232,1,1531519200
38,15788,1,1531519200
38,24467,1,1531519200
38,24467,1,1531519200
38,24467,1,1531519200
38,24822,1,1531519200
38,24822,1,1531519200
38,37096,1,1531519200
38,37096,1,1531519200
38,37096,1,1531519200
38,44383,1,1531519200
38,44383,1,1531519200
39,5954,1,1531605600
39,8303,1,1531605600
39,9811,1,1531605600
39,9992,1,1531605600
39,16424,1,1531605600
39,17296,1,1531605600
39,20776,1,1531605600
39,23426,1,1531605600
39,23885,1,1531605600
39,24093,1,1531605600
39,25219,1,1531605600
39,25873,1,1531605600
39,30265,1,1531605600
39,32051,1,1531605600
39,33162,1,1531605600
39,33401,1,1531605600
39,38363,1,1531605600
39,41414,1,1531605600
39,48252,1,1531605600
40,6256,1,1531605600
40,6256,1,1531605600
40,17241,1,1531605600
40,21299,1,1531605600
40,27706,1,1531605600
40,33824,1,1531605600
40,35218,1,1531605600
40,43669,1,1531605600
40,48637,1,1531605600
41,383,1,1531605600
41,383,1,1531605600
41,2642,1,1531605600
41,7170,1,1531605600
41,9168,1,1531605600
41,11320,1,1531605600
41,11320,1,1531605600
41,11320,1,1531605600
41,15869,1,1531605600
41,18142,1,1531605600
41,21105,1,1531605600
41,27658,1,1531605600
41,31717,1,1531605600
41,32076,1,1531605600
41,33824,1,1531605600
41,33824,1,1531605600
41,35629,1,1531605600
41,48670,1,1531605600
41,48670,1,1531605600
42,7233,1,1531605600
42,7233,1,1531605600
42,15788,1,1531605600
42,15974,1,1531605600
42,31030,1,1531605600
42,34234,1,1531605600
42,34234,1,1531605600
42,36759,1,1531605600
42,37096,1,1531605600
42,37096,1,1531605600
42,46203,1,1531605600
43,15432,1,1531605600
43,15432,1,1531605600
43,16286,1,1531605600
43,16470,1,1531605600
43,16966,1,1531605600
43,30197,1,1531605600
43,32893,1,1531605600
43,39166,1,1531605600
43,39256,1,1531605600
43,46164,1,1531605600
43,48086,1,1531605600
44,3022,1,1531605600
44,3646,1,1531605600
44,5003,1,1531605600
44,10811,1,1531605600
44,11739,1,1531605600
44,14048,1,1531605600
44,18394,1,1531605600
44,18720,1,1531605600
44,20692,1,1531605600
44,20726,1,1531605600
44,21105,1,1531605600
44,21316,1,1531605600
44,22913,1,1531605600
44,33162,1,1531605600
44,34890,1,1531605600
44,36102,1,1531605600
44,38179,1,1531605600
44,40659,1,1531605600
44,44039,1,1531605600
45,14,1,1531605600
45,5954,1,1531605600
45,8303,1,1531605600
45,9811,1,1531605600
45,9992,1,1531605600
45,16424,1,1531605600
45,17296,1,1531605600
45,20776,1,1531605600
45,23426,1,1531605600
45,23426,1,1531605600
45,23885,1,1531605600
45,24093,1,1531605600
45,25219,1,1531605600
45,25873,1,1531605600
45,32051,1,1531605600
45,33162,1,1531605600
45,33401,1,1531605600
45,37096,1,1531605600
45,38363,1,1531605600
46,5954,1,1531605600
46,8303,1,1531605600
46,9451,1,1531605600
46,9811,1,1531605600
46,13268,1,1531605600
46,13995,1,1531605600
46,16424,1,1531605600
46,20776,1,1531605600
46,23426,1,1531605600
46,25574,1,1531605600
46,25873,1,1531605600
46,31608,1,1531605600
46,32051,1,1531605600
46,35314,1,1531605600
46,38363,1,1531605600
46,41414,1,1531605600
46,44796,1,1531605600
46,48252,1,1531605600
46,50394,1,1531605600
47,9268,1,1531605600
47,12839,1,1531605600
47,20332,1,1531605600
47,25859,1,1531605600
47,27270,1,1531605600
47,29102,1,1531605600
47,29955,1,1531605600
47,30774,1,1531605600
47,31435,1,1531605600
47,31435,1,1531605600
47,34234,1,1531605600
47,40980,1,1531605600
47,40990,1,1531605600
47,46203,1,1531605600
47,46203,1,1531605600
47,47071,1,1531605600
48,2896,1,1531605600
48,3048,1,1531605600
48,5954,1,1531605600
48,8433,1,1531605600
48,9542,1,1531605600
48,9992,1,1531605600
48,15788,1,1531605600
48,15788,1,1531605600
48,20776,1,1531605600
48,25219,1,1531605600
48,25873,1,1531605600
48,28624,1,1531605600
48,33401,1,1531605600
48,36102,1,1531605600
48,36102,1,1531605600
48,38179,1,1531605600
48,46203,1,1531605600
48,49753,1,1531605600
48,49954,1,1531605600
49,2820,1,1531605600
49,2820,1,1531605600
49,3571,1,1531605600
49,6821,1,1531605600
49,9927,1,1531605600
49,10498,1,1531605600
49,10498,1,1531605600
49,16024,1,1531605600
49,20638,1,1531605600
49,29222,1,1531605600
49,33737,1,1531605600
49,35012,1,1531605600
49,35467,1,1531605600
49,35467,1,1531605600
49,44477,1,1531605600
49,47428,1,1531605600
49,48681,1,1531605600
49,49598,1,1531605600
49,50492,1,1531605600
50,1683,1,1531605600
50,3945,1,1531605600
50,4681,1,1531605600
50,8120,1,1531605600
50,9935,1,1531605600
50,10693,1,1531605600
50,10693,1,1531605600
50,10693,1,1531605600
50,22228,1,1531605600
50,23928,1,1531605600
50,23928,1,1531605600
50,23928,1,1531605600
50,23928,1,1531605600
50,24309,1,1531605600
50,26347,1,1531605600
50,36469,1,1531605600
50,48166,1,1531605600
50,48500,1,1531605600
50,48500,1,1531605600
51,4783,1,1531605600
51,4783,1,1531605600
51,4783,1,1531605600
51,6850,1,1531605600
51,6850,1,1531605600
51,6850,1,1531605600
51,20630,1,1531605600
51,24093,1,1531605600
51,24093,1,1531605600
51,24093,1,1531605600
51,24093,1,1531605600
51,24093,1,1531605600
51,25219,1,1531605600
51,27916,1,1531605600
51,27916,1,1531605600
51,27916,1,1531605600
52,3020,1,1531605600
52,5521,1,1531605600
52,5521,1,1531605600
52,5521,1,1531605600
52,8505,1,1531605600
52,8726,1,1531605600
52,11456,1,1531605600
52,14617,1,1531605600
52,17083,1,1531605600
52,24029,1,1531605600
52,24816,1,1531605600
52,27320,1,1531605600
52,31468,1,1531605600
52,31468,1,1531605600
52,33271,1,1531605600
52,44583,1,1531605600
52,44583,1,1531605600
52,48840,1,1531605600
52,49615,1,1531605600
53,75,1,1531605600
53,11903,1,1531605600
53,12085,1,1531605600
53,13413,1,1531605600
53,15394,1,1531605600
53,16278,1,1531605600
53,20130,1,1531605600
53,21779,1,1531605600
53,23196,1,1531605600
53,25480,1,1531605600
53,30172,1,1531605600
53,32491,1,1531605600
53,35347,1,1531605600
53,35903,1,1531605600
53,38050,1,1531605600
53,38556,1,1531605600
53,44302,1,1531605600
53,48654,1,1531605600
53,48654,1,1531605600
54,7621,1,1531605600
54,7671,1,1531605600
54,12522,1,1531605600
54,23968,1,1531605600
54,25616,1,1531605600
54,28967,1,1531605600
54,30716,1,1531605600
54,30953,1,1531605600
54,35187,1,1531605600
54,35189,1,1531605600
54,37813,1,1531605600
54,47644,1,1531605600
55,506,1,1531605600
55,2470,1,1531605600
55,6595,1,1531605600
55,15391,1,1531605600
55,21900,1,1531605600
55,23154,1,1531605600
55,24889,1,1531605600
55,26605,1,1531605600
55,27486,1,1531605600
55,28311,1,1531605600
55,29133,1,1531605600
55,35314,1,1531605600
55,39442,1,1531605600
55,47643,1,1531605600
55,50080,1,1531605600
56,8433,1,1531605600
56,14190,1,1531605600
56,14190,1,1531605600
56,14860,1,1531605600
56,29232,1,1531605600
56,30095,1,1531605600
56,30095,1,1531605600
56,36102,1,1531605600
56,48166,1,1531605600
57,4448,1,1531605600
57,10450,1,1531605600
57,10450,1,1531605600
57,11853,1,1531605600
57,12667,1,1531605600
57,12667,1,1531605600
57,21769,1,1531605600
57,21769,1,1531605600
57,23910,1,1531605600
57,30860,1,1531605600
57,30860,1,1531605600
57,30860,1,1531605600
57,37393,1,1531605600
57,37393,1,1531605600
57,37464,1,1531605600
57,40238,1,1531605600
57,43636,1,1531605600
57,43636,1,1531605600
57,47529,1,1531605600
58,1310,1,1531519200
58,1310,1,1531519200
58,4072,1,1531519200
58,4284,1,1531519200
58,8582,1,1531519200
58,13314,1,1531519200
58,20642,1,1531519200
58,27406,1,1531519200
58,33983,1,1531519200
58,38092,1,1531519200
58,40774,1,1531519200
58,41248,1,1531519200
58,41564,1,1531519200
58,41564,1,1531519200
58,47498,1,1531519200
58,47836,1,1531519200
58,47911,1,1531519200
58,50286,1,1531519200
58,50441,1,1531519200
59,4212,1,1531605600
59,4212,1,1531605600
59,19164,1,1531605600
59,19164,1,1531605600
59,19164,1,1531605600
59,19919,1,1531605600
59,28317,1,1531605600
59,31048,1,1531605600
59,31048,1,1531605600
59,31048,1,1531605600
59,31048,1,1531605600
59,31048,1,1531605600
59,31048,1,1531605600
59,31781,1,1531605600
59,31781,1,1531605600
59,31781,1,1531605600
59,31781,1,1531605600
59,31781,1,1531605600
59,31781,1,1531605600
60,2266,1,1531519200
60,3182,1,1531519200
60,6865,1,1531519200
60,16446,1,1531519200
60,21795,1,1531519200
60,30748,1,1531519200
60,33604,1,1531519200
60,34036,1,1531519200
60,35141,1,1531519200
60,35335,1,1531519200
60,37018,1,1531519200
60,49710,1,1531519200
61,2780,1,1531519200
61,4057,1,1531519200
61,4989,1,1531519200
61,5041,1,1531519200
61,9447,1,1531519200
61,20314,1,1531519200
61,21864,1,1531519200
61,25845,1,1531519200
61,27097,1,1531519200
61,28186,1,1531519200
61,33309,1,1531519200
61,35339,1,1531519200
61,36808,1,1531519200
62,5160,1,1531605600
62,5160,1,1531605600
62,8688,1,1531605600
62,8688,1,1531605600
62,8688,1,1531605600
62,9992,1,1531605600
62,9992,1,1531605600
62,16371,1,1531605600
62,16371,1,1531605600
62,22361,1,1531605600
62,27415,1,1531605600
62,27415,1,1531605600
62,32452,1,1531605600
62,32452,1,1531605600
62,40963,1,1531605600
62,43423,1,1531605600
62,43423,1,1531605600
62,43423,1,1531605600
62,44187,1,1531605600
63,2241,1,1531519200
63,17870,1,1531519200
63,22636,1,1531519200
63,25460,1,1531519200
63,29866,1,1531519200
63,35762,1,1531519200
63,42021,1,1531519200
63,42595,1,1531519200
63,43665,1,1531519200
63,45450,1,1531519200
63,45974,1,1531519200
63,47810,1,1531519200
64,1318,1,1531346400
64,7616,1,1531346400
64,8482,1,1531346400
64,9734,1,1531346400
64,19020,1,1531346400
64,24106,1,1531346400
64,27724,1,1531346400
64,28094,1,1531346400
64,30818,1,1531346400
64,31856,1,1531346400
64,32779,1,1531346400
64,33360,1,1531346400
64,34708,1,1531346400
64,35810,1,1531346400
64,38308,1,1531346400
64,40051,1,1531346400
64,43497,1,1531346400
64,43755,1,1531346400
64,50056,1,1531346400
65,5816,1,1531605600
65,15258,1,1531605600
65,27199,1,1531605600
65,29746,1,1531605600
65,31548,1,1531605600
65,31548,1,1531605600
65,32788,1,1531605600
65,35382,1,1531605600
65,42729,1,1531605600
65,42863,1,1531605600
65,48612,1,1531605600
65,49466,1,1531605600
66,1804,1,1531519200
66,2171,1,1531519200
66,3417,1,1531519200
66,8512,1,1531519200
66,15016,1,1531519200
66,17523,1,1531519200
66,18806,1,1531519200
66,18962,1,1531519200
66,25040,1,1531519200
66,26368,1,1531519200
66,31189,1,1531519200
66,32227,1,1531519200
66,36674,1,1531519200
66,37111,1,1531519200
66,39018,1,1531519200
66,42588,1,1531519200
66,44307,1,1531519200
66,45251,1,1531519200
66,48056,1,1531519200
67,2532,1,1531605600
67,4049,1,1531605600
67,7743,1,1531605600
67,12300,1,1531605600
67,21795,1,1531605600
67,24437,1,1531605600
67,34036,1,1531605600
67,35373,1,1531605600
67,43493,1,1531605600
67,48928,1,1531605600
68,1397,1,1531605600
68,4940,1,1531605600
68,7540,1,1531605600
68,10554,1,1531605600
68,14764,1,1531605600
68,17801,1,1531605600
68,22896,1,1531605600
68,23878,1,1531605600
68,26100,1,1531605600
68,29453,1,1531605600
68,29453,1,1531605600
68,30537,1,1531605600
68,30616,1,1531605600
68,34907,1,1531605600
68,36531,1,1531605600
68,41405,1,1531605600
68,41405,1,1531605600
68,45757,1,1531605600
68,48860,1,1531605600
69,1572,1,1531519200
69,6030,1,1531519200
69,6030,1,1531519200
69,14076,1,1531519200
69,14096,1,1531519200
69,16004,1,1531519200
69,17623,1,1531519200
69,17623,1,1531519200
69,18588,1,1531519200
69,18588,1,1531519200
69,19452,1,1531519200
69,21566,1,1531519200
69,30496,1,1531519200
69,30496,1,1531519200
69,34600,1,1531519200
69,47773,1,1531519200
69,48121,1,1531519200
69,48905,1,1531519200
69,49666,1,1531519200
70,5350,1,1531605600
70,7680,1,1531605600
70,11355,1,1531605600
70,14239,1,1531605600
70,14239,1,1531605600
70,16050,1,1531605600
70,26302,1,1531605600
70,26302,1,1531605600
70,30294,1,1531605600
70,30294,1,1531605600
70,33176,1,1531605600
70,33176,1,1531605600
70,35053,1,1531605600
70,48158,1,1531605600
70,49541,1,1531605600
71,89,1,1531519200
71,336,1,1531519200
71,383,1,1531519200
71,20314,1,1531519200
71,20867,1,1531519200
71,22667,1,1531519200
71,25222,1,1531519200
71,26696,1,1531519200
71,30610,1,1531519200
71,30725,1,1531519200
71,30859,1,1531519200
71,34301,1,1531519200
71,36739,1,1531519200
71,39393,1,1531519200
71,40802,1,1531519200
71,44341,1,1531519200
71,47710,1,1531519200
71,48329,1,1531519200
71,50442,1,1531519200
72,89,1,1531605600
72,1691,1,1531605600
72,3048,1,1531605600
72,5472,1,1531605600
72,7170,1,1531605600
72,7170,1,1531605600
72,11748,1,1531605600
72,11984,1,1531605600
72,14526,1,1531605600
72,15309,1,1531605600
72,20351,1,1531605600
72,22317,1,1531605600
72,23056,1,1531605600
72,28624,1,1531605600
72,29102,1,1531605600
72,29102,1,1531605600
72,35629,1,1531605600
72,37961,1,1531605600
72,48166,1,1531605600
